Timestamp,Label,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4
1767084162486,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3134,1212,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,8877,413,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1514,1487,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,10967,813
1767084162659,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3369,1075,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,8877,1120,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1553,1463,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,11260,769
1767084162903,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,3447,1476,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,10205,540,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1397,1371,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,11093,834
1767084163122,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,3252,1965,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,10322,393,MCSLab RTT AP3,b0:e4:d5:88:16:86,-48,-1241,1340,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,11289,640
1767084163328,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,3447,1977,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,9306,998,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1319,1390,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,10485,406
1767084163540,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3369,1330,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,9462,973,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1436,1498,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10010,539
1767084163745,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3252,1255,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,8916,359,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1475,1405,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9977,597
1767084163954,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3369,1191,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,8916,381,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1632,1573,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,10088,551
1767084164159,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3369,1250,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,8955,343,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1631,1649,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9893,697
1767084164373,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3330,1545,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,8916,399,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1631,1560,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10049,746
1767084164551,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,2978,1422,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,8994,868,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1358,1381,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,11523,612
1767084164773,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,2978,1189,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7939,1251,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,-1280,1426,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,10088,645
1767084165004,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,3095,1086,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6416,1408,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,565,498,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-71,10127,321
1767084165178,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3213,940,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,9228,149,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-1212,1458,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,11260,665
1767084165402,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3330,1216,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,8603,81,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,-1358,1446,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,10937,649
1767084165620,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,3252,2252,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,7470,603,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1397,1282,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,10596,187
1767084165832,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3291,1268,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,8564,533,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1631,1533,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-72,10244,415
1767084166029,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,3134,1457,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,9423,853,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,-1202,1273,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73,10244,462
1767084166244,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3095,1231,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,6923,943,MCSLab RTT AP3,b0:e4:d5:88:16:86,-45,-1539,1936,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,10296,469
1767084166471,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,3095,1228,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,8408,523,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-1553,1496,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-72,10010,517
1767084166649,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,2978,1281,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,8799,207,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1475,1415,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,9971,557
1767084166896,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3105,1276,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,8759,318,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1280,1248,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,9775,699
1767084167108,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3173,1294,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,8681,366,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-1358,1293,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,11005,711
1767084167313,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3213,1418,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,8486,339,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-1319,1215,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,10986,526
1767084167519,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3134,1525,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,8603,390,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1397,1312,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,11201,421
1767084167717,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3252,1434,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,8759,767,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1475,1437,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-71,10986,662
1767084167919,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,3174,1184,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,8838,355,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-1241,1350,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,10010,711
1767084168152,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3291,1233,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,8681,305,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,-1582,1537,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,11348,675
1767084168348,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3252,1034,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,7314,851,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1980,1899,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,11201,476
1767084168537,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3369,2151,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,8496,77,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,-1397,1532,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,11821,905
1767084168771,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,3291,1885,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,7353,529,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-1358,1498,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,10127,382
1767084168984,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2978,1111,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,8955,265,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-488,1457,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10257,374
1767084169202,1-2,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3291,1001,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,7041,478,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-1777,1626,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,11494,446
1767084184905,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,2822,849,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6386,325,MCSLab RTT AP3,b0:e4:d5:88:16:86,-48,-655,390,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,10986,1137
1767084185110,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9111,143,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,6474,343,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-655,321,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,11806,1198
1767084185297,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,2801,1953,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,6504,336,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-655,708,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,10868,1988
1767084185530,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,2470,890,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,6298,480,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-694,367,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,11416,823
1767084185725,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2666,1990,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6240,526,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-655,404,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,11103,1239
1767084185971,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,9667,229,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6562,332,MCSLab RTT AP3,b0:e4:d5:88:16:86,-48,-538,431,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,10439,253
1767084186179,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2744,1663,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6504,353,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-655,570,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,10713,1942
1767084186361,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,8671,241,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6533,490,MCSLab RTT AP3,b0:e4:d5:88:16:86,-41,-488,492,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,11299,1749
1767084186598,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,9228,169,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6269,546,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-889,745,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,11455,1198
1767084186821,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9492,175,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6474,385,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-733,523,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,11055,1536
1767084186987,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2705,2419,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,6679,268,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-733,582,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,11416,1536
1767084187251,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9638,181,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,6855,219,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-928,670,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,10016,2047
1767084187440,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9638,181,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,6709,331,MCSLab RTT AP3,b0:e4:d5:88:16:86,-40,-566,992,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,10882,1717
1767084187629,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,10254,57,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,6767,323,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-850,656,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10986,1615
1767084187847,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9433,68,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6709,328,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-655,593,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,11260,2062
1767084188059,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,8525,219,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6621,278,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-577,589,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10908,1857
1767084188270,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,2900,2505,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6357,400,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-655,603,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,10830,1594
1767084188499,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,9580,87,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6240,539,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-655,572,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,10407,2191
1767084188701,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9521,69,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6621,407,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-772,693,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,10713,1616
1767084188933,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9316,100,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6504,396,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-577,508,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,11077,1557
1767084189149,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2705,2403,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6181,530,MCSLab RTT AP3,b0:e4:d5:88:16:86,-41,-889,627,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10986,1517
1767084189355,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2705,1461,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6562,382,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-772,643,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,11299,1580
1767084189545,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,10107,112,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6474,343,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-850,1388,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,11182,1402
1767084189759,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9638,181,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,6357,443,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-616,609,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,11389,1292
1767084189963,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,9931,165,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6504,347,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-772,619,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,11416,1347
1767084190148,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,2627,1652,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6445,347,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43,-655,573,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,10908,1513
1767084190381,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9404,831,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6738,215,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-772,1077,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,11025,1712
1767084190563,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2705,1523,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,6679,300,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-733,622,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,11103,1586
1767084190772,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2705,1798,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6679,350,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-772,876,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10869,1675
1767084190984,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2705,1986,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6650,331,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-762,645,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,10921,1523
1767084191189,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2705,1956,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6591,318,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-655,826,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,10986,1398
1767084191388,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2705,1697,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6621,354,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-733,656,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10752,1485
1767084191597,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9287,101,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6533,385,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-534,668,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10908,1585
1767084191815,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9316,210,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6298,450,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43,-527,616,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,11182,1581
1767084192011,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2587,2174,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6562,400,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-840,716,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10803,1467
1767084192214,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2783,1857,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6504,457,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-811,603,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,11182,1447
1767084192450,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2627,2092,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6357,443,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-850,565,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,11116,1467
1767084192668,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2705,2251,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6416,459,MCSLab RTT AP3,b0:e4:d5:88:16:86,-36,-546,1178,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,11194,1475
1767084192875,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,9375,97,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6416,411,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-772,499,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,11221,1386
1767084193083,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2666,2016,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,6767,269,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-850,647,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,11064,1552
1767084193288,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2900,1316,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,6679,318,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-762,644,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,11260,1410
1767084193540,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2744,2032,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6445,381,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-215,708,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,11103,1403
1767084193757,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2861,2317,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6504,375,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-889,659,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10602,1860
1767084193956,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,9404,830,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6298,489,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43,-254,496,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,11104,1417
1767084194142,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9873,211,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6416,411,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-850,641,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,11064,1728
1767084194337,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9638,198,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6386,406,MCSLab RTT AP3,b0:e4:d5:88:16:86,-45,-733,845,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,11116,1530
1767084194545,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9404,130,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6357,458,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-772,586,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10986,1553
1767084194733,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,9345,123,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6298,556,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-733,1051,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,11064,1621
1767084194971,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9521,177,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6386,463,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-616,545,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,11103,1602
1767084195175,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9580,143,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6386,484,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-743,597,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,11025,1643
1767084195362,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9726,104,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6386,432,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-811,622,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,11025,1594
1767084195593,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,9726,159,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6269,531,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-495,504,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,11077,1608
1767084195798,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,8613,227,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6328,460,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-655,570,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,11103,1502
1767084195982,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2783,1742,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6357,437,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-612,551,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,11221,1371
1767084196220,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2744,2069,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,6650,297,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-733,562,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,11064,1475
1767084196457,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,2822,2590,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6504,330,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-889,675,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,11194,1443
1767084196629,1-3,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,2450,2556,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6445,439,MCSLab RTT AP3,b0:e4:d5:88:16:86,-40,-694,1256,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,10947,2133
